"treatment"	"dose_uM"	"cell_line"	"plateID"	"replID"	"timeID"	"timeAfterExposure"	"cell_count"	"GFP_int"	"norm_count"	"dose_level"
"AMI "	0.81	"HepG2 NRF-2-GFP"	"20180615_SBP-TQ_NRF2_rep3"	"3"	"1"	0.6	481.074844074844	4.3169978588854	0.463850717858347	1
"AMI "	0.81	"HepG2 NRF-2-GFP"	"20180615_SBP-TQ_NRF2_rep3"	"3"	"2"	2.6	482.823834196891	4.25612391163553	0.467479713479842	1
"AMI "	0.81	"HepG2 NRF-2-GFP"	"20180615_SBP-TQ_NRF2_rep3"	"3"	"3"	4.6	493.353299492386	4.32963717703684	0.489053408085071	1
"AMI "	0.81	"HepG2 NRF-2-GFP"	"20180615_SBP-TQ_NRF2_rep3"	"3"	"4"	6.6	490.162743091095	4.41276777977584	0.482565323589425	1
"AMI "	0.81	"HepG2 NRF-2-GFP"	"20180615_SBP-TQ_NRF2_rep3"	"3"	"5"	8.6	481.752083333333	4.6402340953917	0.465257490666417	1
"AMI "	0.81	"HepG2 NRF-2-GFP"	"20180615_SBP-TQ_NRF2_rep3"	"3"	"6"	10.6	499.807228915663	4.31796832513666	0.502050340782989	1
"AMI "	0.81	"HepG2 NRF-2-GFP"	"20180615_SBP-TQ_NRF2_rep3"	"3"	"7"	12.6	521.063522617902	4.21570536746294	0.543699817601712	1
"AMI "	0.81	"HepG2 NRF-2-GFP"	"20180615_SBP-TQ_NRF2_rep3"	"3"	"8"	14.6	519.407335907336	4.23887364668089	0.540516281809682	1
"AMI "	0.81	"HepG2 NRF-2-GFP"	"20180615_SBP-TQ_NRF2_rep3"	"3"	"9"	16.6	528.38330170778	4.41834199417388	0.557649829405959	1
"AMI "	0.81	"HepG2 NRF-2-GFP"	"20180615_SBP-TQ_NRF2_rep3"	"3"	"10"	18.6	548.965328467153	4.1855641292402	0.595863144409155	1
"AMI "	0.81	"HepG2 NRF-2-GFP"	"20180615_SBP-TQ_NRF2_rep3"	"3"	"11"	20.6	569.477533039648	4.21263854937223	0.632547190653549	1
"AMI "	0.81	"HepG2 NRF-2-GFP"	"20180615_SBP-TQ_NRF2_rep3"	"3"	"12"	22.6	567.104240282686	4.35565580193704	0.62837099099598	1
"AMI "	0.81	"HepG2 NRF-2-GFP"	"20180615_SBP-TQ_NRF2_rep3"	"3"	"13"	24.6	582.896818572657	4.28608214694553	0.655838045976664	1
"AMI "	0.81	"HepG2 NRF-2-GFP"	"20180615_SBP-TQ_NRF2_rep3"	"3"	"14"	26.6	602.258950874271	4.20812722161923	0.688515362644322	1
"AMI "	0.81	"HepG2 NRF-2-GFP"	"20180615_SBP-TQ_NRF2_rep3"	"3"	"15"	28.6	606.247311827957	4.19006353440265	0.695115867013609	1
"AMI "	0.81	"HepG2 NRF-2-GFP"	"20180615_SBP-TQ_NRF2_rep3"	"3"	"16"	30.6	614.189233278956	4.26195274190096	0.708130937056733	1
"AMI "	0.81	"HepG2 NRF-2-GFP"	"20180615_SBP-TQ_NRF2_rep3"	"3"	"17"	32.6	624.641025641026	4.15400062982043	0.725004984624703	1
"AMI "	0.81	"HepG2 NRF-2-GFP"	"20180615_SBP-TQ_NRF2_rep3"	"3"	"18"	34.6	621.547945205479	4.33016492091878	0.720040911182311	1
"AMI "	0.81	"HepG2 NRF-2-GFP"	"20180615_SBP-TQ_NRF2_rep3"	"3"	"19"	36.6	637.307692307692	4.27749306038237	0.745080431269088	1
