"treatment"	"dose_uM"	"cell_line"	"plateID"	"replID"	"timeID"	"timeAfterExposure"	"cell_count"	"GFP_int"	"norm_count"	"dose_level"
"AMI "	0.81	"HepG2 p53-GFP"	"20180316_SBP-TQ_p53_rep2"	"2"	"1"	0.6	451.527131782946	3.45330345414954	-0.170983275458269	1
"AMI "	0.81	"HepG2 p53-GFP"	"20180316_SBP-TQ_p53_rep2"	"2"	"2"	2.1	456.219298245614	3.15561394953401	-0.160645127936277	1
"AMI "	0.81	"HepG2 p53-GFP"	"20180316_SBP-TQ_p53_rep2"	"2"	"3"	3.6	458.095081967213	2.90022830433877	-0.156541973936082	1
"AMI "	0.81	"HepG2 p53-GFP"	"20180316_SBP-TQ_p53_rep2"	"2"	"4"	5.1	457.622950819672	2.94798479961741	-0.15757314548119	1
"AMI "	0.81	"HepG2 p53-GFP"	"20180316_SBP-TQ_p53_rep2"	"2"	"5"	6.6	474.002109704641	2.91923973153494	-0.122406966513495	1
"AMI "	0.81	"HepG2 p53-GFP"	"20180316_SBP-TQ_p53_rep2"	"2"	"6"	8.1	497.018108651911	2.82413456549776	-0.0749922777001442	1
"AMI "	0.81	"HepG2 p53-GFP"	"20180316_SBP-TQ_p53_rep2"	"2"	"7"	9.6	507.197238658777	2.94686538684752	-0.0547187802288893	1
"AMI "	0.81	"HepG2 p53-GFP"	"20180316_SBP-TQ_p53_rep2"	"2"	"8"	11.1	511.070450097847	3.06898763155904	-0.0471112912323583	1
"AMI "	0.81	"HepG2 p53-GFP"	"20180316_SBP-TQ_p53_rep2"	"2"	"9"	12.6	519.581328200193	3.17112576977372	-0.0305953898511622	1
"AMI "	0.81	"HepG2 p53-GFP"	"20180316_SBP-TQ_p53_rep2"	"2"	"10"	14.1	542.53732718894	3.16941581907367	0.0126381498734896	1
"AMI "	0.81	"HepG2 p53-GFP"	"20180316_SBP-TQ_p53_rep2"	"2"	"11"	15.6	567.112874779541	3.1400925586585	0.0569396185481337	1
"AMI "	0.81	"HepG2 p53-GFP"	"20180316_SBP-TQ_p53_rep2"	"2"	"12"	17.1	584.811804961506	3.30788664802048	0.0876713555021716	1
"AMI "	0.81	"HepG2 p53-GFP"	"20180316_SBP-TQ_p53_rep2"	"2"	"13"	18.6	586.288395904437	3.36993728902224	0.0901930726435684	1
"AMI "	0.81	"HepG2 p53-GFP"	"20180316_SBP-TQ_p53_rep2"	"2"	"14"	20.1	600.59367194005	3.41314605654836	0.11429988021103	1
"AMI "	0.81	"HepG2 p53-GFP"	"20180316_SBP-TQ_p53_rep2"	"2"	"15"	21.6	627.129186602871	3.26408273905637	0.15753381959644	1
"AMI "	0.81	"HepG2 p53-GFP"	"20180316_SBP-TQ_p53_rep2"	"2"	"16"	23.1	649.703618167821	3.25979106536398	0.192897547800971	1
"AMI "	0.81	"HepG2 p53-GFP"	"20180316_SBP-TQ_p53_rep2"	"2"	"17"	24.6	640.4515625	3.34869472997873	0.178554754912671	1
"AMI "	0.81	"HepG2 p53-GFP"	"20180316_SBP-TQ_p53_rep2"	"2"	"18"	26.1	672.544981412639	3.22238262911309	0.227450257045772	1
"AMI "	0.81	"HepG2 p53-GFP"	"20180316_SBP-TQ_p53_rep2"	"2"	"19"	27.6	690.691527878349	3.19887905693136	0.254074570973945	1
"AMI "	0.81	"HepG2 p53-GFP"	"20180316_SBP-TQ_p53_rep2"	"2"	"20"	29.1	697.32281205165	3.21175022214655	0.263629709470498	1
"AMI "	0.81	"HepG2 p53-GFP"	"20180316_SBP-TQ_p53_rep2"	"2"	"21"	30.6	720.234722222222	3.10883513667519	0.295958422916721	1
"AMI "	0.81	"HepG2 p53-GFP"	"20180316_SBP-TQ_p53_rep2"	"2"	"22"	32.1	747.033467202142	3.07848495575015	0.33249124722166	1
"AMI "	0.81	"HepG2 p53-GFP"	"20180316_SBP-TQ_p53_rep2"	"2"	"23"	33.6	750.862758161226	3.25021329873506	0.337604150554054	1
"AMI "	0.81	"HepG2 p53-GFP"	"20180316_SBP-TQ_p53_rep2"	"2"	"24"	35.1	779.032092426187	3.15583720165049	0.374433502922581	1
"AMI "	0.81	"HepG2 p53-GFP"	"20180316_SBP-TQ_p53_rep2"	"2"	"25"	36.6	767.737459283388	3.15276874417797	0.359829085759916	1
"AMI "	0.81	"HepG2 p53-GFP"	"20180316_SBP-TQ_p53_rep2"	"2"	"26"	38.1	802.839252336449	3.04179883177378	0.4045357709651	1
"AMI "	0.81	"HepG2 p53-GFP"	"20180316_SBP-TQ_p53_rep2"	"2"	"27"	39.6	804.880671224363	3.07335271414458	0.407075292874507	1
"AMI "	0.81	"HepG2 p53-GFP"	"20180316_SBP-TQ_p53_rep2"	"2"	"28"	41.1	826.349878934625	3.06363823170847	0.433399527028312	1
"AMI "	0.81	"HepG2 p53-GFP"	"20180316_SBP-TQ_p53_rep2"	"2"	"29"	42.6	831.157831325301	2.95910832566617	0.439200967161466	1
"AMI "	0.81	"HepG2 p53-GFP"	"20180316_SBP-TQ_p53_rep2"	"2"	"30"	44.1	853.075029308324	3.01007621550104	0.465228763900949	1
"AMI "	0.81	"HepG2 p53-GFP"	"20180316_SBP-TQ_p53_rep2"	"2"	"31"	45.6	861.04181184669	2.91294779224717	0.474524326155287	1
"AMI "	0.81	"HepG2 p53-GFP"	"20180316_SBP-TQ_p53_rep2"	"2"	"32"	47.1	874.45766590389	2.88467831068614	0.48998514474785	1
"AMI "	0.81	"HepG2 p53-GFP"	"20180316_SBP-TQ_p53_rep2"	"2"	"33"	48.6	881.163636363636	2.85498922412842	0.497624608982208	1
"AMI "	0.81	"HepG2 p53-GFP"	"20180316_SBP-TQ_p53_rep2"	"2"	"34"	50.1	875.196908986835	2.93277910120868	0.490830160829929	1
"AMI "	0.81	"HepG2 p53-GFP"	"20180316_SBP-TQ_p53_rep2"	"2"	"35"	51.6	877.831242873432	2.85002896917253	0.493835629814283	1
"AMI "	0.81	"HepG2 p53-GFP"	"20180316_SBP-TQ_p53_rep2"	"2"	"36"	53.1	897.21850613155	2.78506644726573	0.515680689920835	1
"AMI "	0.81	"HepG2 p53-GFP"	"20180316_SBP-TQ_p53_rep2"	"2"	"37"	54.6	889.00449943757	2.85840549612682	0.506483557683369	1
"AMI "	0.81	"HepG2 p53-GFP"	"20180316_SBP-TQ_p53_rep2"	"2"	"38"	56.1	888.072072072072	2.80857136958212	0.505434162889678	1
"AMI "	0.81	"HepG2 p53-GFP"	"20180316_SBP-TQ_p53_rep2"	"2"	"39"	57.6	884.279636982416	2.79540785574405	0.501154604991139	1
"AMI "	0.81	"HepG2 p53-GFP"	"20180316_SBP-TQ_p53_rep2"	"2"	"40"	59.1	882.639046538025	2.78646358339484	0.499297597160327	1
"AMI "	0.81	"HepG2 p53-GFP"	"20180316_SBP-TQ_p53_rep2"	"2"	"41"	60.6	892.784026996625	2.72796255769479	0.510725961505865	1
"AMI "	0.81	"HepG2 p53-GFP"	"20180316_SBP-TQ_p53_rep2"	"2"	"42"	62.1	881.651506537806	2.77734589905425	0.498178121570966	1
